m,p,lambda,fam,T,Z,ratio,mu,dictatorship,maximal
5,0.333333333333,0.5,322114355,-0,4.875,0.962962962963,0.641975308642,0,"[(1, 3, 5), (1, 4, 5), (3, 4, 5)]"
5,0.333333333333,0.5,13107,-0,3.375,0.666666666667,0.444444444444,0,"[(1, 3, 4)]"
5,0.333333333333,0.5,78643,-0,3.875,0.765432098765,0.510288065844,0,"[(1, 3, 4), (5,)]"
5,0.333333333333,0.5,16855859,-0,4.125,0.814814814815,0.543209876543,0,"[(1, 3, 4), (4, 5)]"
5,0.333333333333,0.5,1127219,-0,4.125,0.814814814815,0.543209876543,0,"[(1, 3, 4), (3, 5)]"
5,0.333333333333,0.5,17904435,-0,4.375,0.864197530864,0.576131687243,0,"[(1, 3, 4), (3, 5), (4, 5)]"
5,0.333333333333,0.5,286339891,-0,4.5,0.888888888889,0.592592592593,0,"[(1, 3, 4), (3, 4, 5)]"
5,0.333333333333,0.5,209715,-0,4.125,0.814814814815,0.543209876543,0,"[(1, 3, 4), (1, 5)]"
5,0.333333333333,0.5,16986931,-0,4.375,0.864197530864,0.576131687243,0,"[(1, 3, 4), (1, 5), (4, 5)]"
5,0.333333333333,0.5,50541363,-0,4.5,0.888888888889,0.592592592593,0,"[(1, 3, 4), (1, 4, 5)]"
5,0.333333333333,0.5,1258291,-0,4.375,0.864197530864,0.576131687243,0,"[(1, 3, 4), (1, 5), (3, 5)]"
5,0.333333333333,0.5,18035507,-0,4.625,0.913580246914,0.609053497942,0,"[(1, 3, 4), (1, 5), (3, 5), (4, 5)]"
5,0.333333333333,0.5,286470963,-0,4.75,0.938271604938,0.625514403292,0,"[(1, 3, 4), (1, 5), (3, 4, 5)]"
5,0.333333333333,0.5,51589939,-0,4.75,0.938271604938,0.625514403292,0,"[(1, 3, 4), (3, 5), (1, 4, 5)]"
5,0.333333333333,0.5,320025395,-0,4.875,0.962962962963,0.641975308642,0,"[(1, 3, 4), (1, 4, 5), (3, 4, 5)]"
5,0.333333333333,0.5,3355443,-0,4.5,0.888888888889,0.592592592593,0,"[(1, 3, 4), (1, 3, 5)]"
5,0.333333333333,0.5,20132659,-0,4.75,0.938271604938,0.625514403292,0,"[(1, 3, 4), (1, 3, 5), (4, 5)]"
5,0.333333333333,0.5,288568115,-0,4.875,0.962962962963,0.641975308642,0,"[(1, 3, 4), (1, 3, 5), (3, 4, 5)]"
5,0.333333333333,0.5,53687091,-0,4.875,0.962962962963,0.641975308642,0,"[(1, 3, 4), (1, 3, 5), (1, 4, 5)]"
5,0.333333333333,0.5,322122547,-0,5,0.987654320988,0.658436213992,0,"[(1, 3, 4), (1, 3, 5), (1, 4, 5), (3, 4, 5)]"
5,0.333333333333,0.5,858993459,-0,5.0625,1,0.666666666667,1,"[(1, 3, 4, 5)]"
5,0.333333333333,0.5,7,-0,2,0.395061728395,0.263374485597,0,"[(1,), (2,)]"
5,0.333333333333,0.5,65543,-0,2.5,0.493827160494,0.329218106996,0,"[(1,), (2,), (5,)]"
5,0.333333333333,0.5,327687,-0,2.75,0.543209876543,0.362139917695,0,"[(1,), (2, 5)]"
5,0.333333333333,0.5,196615,-0,2.75,0.543209876543,0.362139917695,0,"[(2,), (1, 5)]"
5,0.333333333333,0.5,458759,-0,3,0.592592592593,0.395061728395,0,"[(1, 5), (2, 5)]"
5,0.333333333333,0.5,263,-0,2.5,0.493827160494,0.329218106996,0,"[(1,), (2,), (4,)]"
5,0.333333333333,0.5,65799,-0,3,0.592592592593,0.395061728395,0,"[(1,), (2,), (4,), (5,)]"
5,0.333333333333,0.5,16843015,-0,3.25,0.641975308642,0.427983539095,0,"[(1,), (2,), (4, 5)]"
5,0.333333333333,0.5,327943,-0,3.25,0.641975308642,0.427983539095,0,"[(1,), (4,), (2, 5)]"
5,0.333333333333,0.5,17105159,-0,3.5,0.691358024691,0.460905349794,0,"[(1,), (2, 5), (4, 5)]"
5,0.333333333333,0.5,196871,-0,3.25,0.641975308642,0.427983539095,0,"[(2,), (4,), (1, 5)]"
5,0.333333333333,0.5,16974087,-0,3.5,0.691358024691,0.460905349794,0,"[(2,), (1, 5), (4, 5)]"
5,0.333333333333,0.5,459015,-0,3.5,0.691358024691,0.460905349794,0,"[(4,), (1, 5), (2, 5)]"
5,0.333333333333,0.5,17236231,-0,3.75,0.740740740741,0.493827160494,0,"[(1, 5), (2, 5), (4, 5)]"
5,0.333333333333,0.5,1287,-0,2.75,0.543209876543,0.362139917695,0,"[(1,), (2, 4)]"
5,0.333333333333,0.5,66823,-0,3.25,0.641975308642,0.427983539095,0,"[(1,), (2, 4), (5,)]"
5,0.333333333333,0.5,16844039,-0,3.5,0.691358024691,0.460905349794,0,"[(1,), (2, 4), (4, 5)]"
5,0.333333333333,0.5,328967,-0,3.5,0.691358024691,0.460905349794,0,"[(1,), (2, 4), (2, 5)]"
5,0.333333333333,0.5,17106183,-0,3.75,0.740740740741,0.493827160494,0,"[(1,), (2, 4), (2, 5), (4, 5)]"
5,0.333333333333,0.5,84215047,-0,3.875,0.765432098765,0.510288065844,0,"[(1,), (2, 4, 5)]"
5,0.333333333333,0.5,197895,-0,3.5,0.691358024691,0.460905349794,0,"[(2, 4), (1, 5)]"
5,0.333333333333,0.5,16975111,-0,3.75,0.740740740741,0.493827160494,0,"[(2, 4), (1, 5), (4, 5)]"
5,0.333333333333,0.5,460039,-0,3.75,0.740740740741,0.493827160494,0,"[(2, 4), (1, 5), (2, 5)]"
5,0.333333333333,0.5,17237255,-0,4,0.79012345679,0.526748971193,0,"[(2, 4), (1, 5), (2, 5), (4, 5)]"
5,0.333333333333,0.5,84346119,-0,4.125,0.814814814815,0.543209876543,0,"[(1, 5), (2, 4, 5)]"
5,0.333333333333,0.5,775,-0,2.75,0.543209876543,0.362139917695,0,"[(2,), (1, 4)]"
5,0.333333333333,0.5,66311,-0,3.25,0.641975308642,0.427983539095,0,"[(2,), (1, 4), (5,)]"
5,0.333333333333,0.5,16843527,-0,3.5,0.691358024691,0.460905349794,0,"[(2,), (1, 4), (4, 5)]"
5,0.333333333333,0.5,328455,-0,3.5,0.691358024691,0.460905349794,0,"[(1, 4), (2, 5)]"
5,0.333333333333,0.5,17105671,-0,3.75,0.740740740741,0.493827160494,0,"[(1, 4), (2, 5), (4, 5)]"
5,0.333333333333,0.5,197383,-0,3.5,0.691358024691,0.460905349794,0,"[(2,), (1, 4), (1, 5)]"
5,0.333333333333,0.5,16974599,-0,3.75,0.740740740741,0.493827160494,0,"[(2,), (1, 4), (1, 5), (4, 5)]"
5,0.333333333333,0.5,50529031,-0,3.875,0.765432098765,0.510288065844,0,"[(2,), (1, 4, 5)]"
5,0.333333333333,0.5,459527,-0,3.75,0.740740740741,0.493827160494,0,"[(1, 4), (1, 5), (2, 5)]"
5,0.333333333333,0.5,17236743,-0,4,0.79012345679,0.526748971193,0,"[(1, 4), (1, 5), (2, 5), (4, 5)]"
5,0.333333333333,0.5,50791175,-0,4.125,0.814814814815,0.543209876543,0,"[(2, 5), (1, 4, 5)]"
5,0.333333333333,0.5,1799,-0,3,0.592592592593,0.395061728395,0,"[(1, 4), (2, 4)]"
5,0.333333333333,0.5,67335,-0,3.5,0.691358024691,0.460905349794,0,"[(1, 4), (2, 4), (5,)]"
5,0.333333333333,0.5,16844551,-0,3.75,0.740740740741,0.493827160494,0,"[(1, 4), (2, 4), (4, 5)]"
5,0.333333333333,0.5,329479,-0,3.75,0.740740740741,0.493827160494,0,"[(1, 4), (2, 4), (2, 5)]"
5,0.333333333333,0.5,17106695,-0,4,0.79012345679,0.526748971193,0,"[(1, 4), (2, 4), (2, 5), (4, 5)]"
5,0.333333333333,0.5,84215559,-0,4.125,0.814814814815,0.543209876543,0,"[(1, 4), (2, 4, 5)]"
5,0.333333333333,0.5,198407,-0,3.75,0.740740740741,0.493827160494,0,"[(1, 4), (2, 4), (1, 5)]"
5,0.333333333333,0.5,16975623,-0,4,0.79012345679,0.526748971193,0,"[(1, 4), (2, 4), (1, 5), (4, 5)]"
5,0.333333333333,0.5,50530055,-0,4.125,0.814814814815,0.543209876543,0,"[(2, 4), (1, 4, 5)]"
5,0.333333333333,0.5,460551,-0,4,0.79012345679,0.526748971193,0,"[(1, 4), (2, 4), (1, 5), (2, 5)]"
5,0.333333333333,0.5,17237767,-0,4.25,0.83950617284,0.559670781893,0,"[(1, 4), (2, 4), (1, 5), (2, 5), (4, 5)]"
5,0.333333333333,0.5,84346631,-0,4.375,0.864197530864,0.576131687243,0,"[(1, 4), (1, 5), (2, 4, 5)]"
5,0.333333333333,0.5,50792199,-0,4.375,0.864197530864,0.576131687243,0,"[(2, 4), (2, 5), (1, 4, 5)]"
5,0.333333333333,0.5,117901063,-0,4.5,0.888888888889,0.592592592593,0,"[(1, 4, 5), (2, 4, 5)]"
5,0.333333333333,0.5,23,-0,2.5,0.493827160494,0.329218106996,0,"[(1,), (2,), (3,)]"
5,0.333333333333,0.5,65559,-0,3,0.592592592593,0.395061728395,0,"[(1,), (2,), (3,), (5,)]"
5,0.333333333333,0.5,1114135,-0,3.25,0.641975308642,0.427983539095,0,"[(1,), (2,), (3, 5)]"
5,0.333333333333,0.5,327703,-0,3.25,0.641975308642,0.427983539095,0,"[(1,), (3,), (2, 5)]"
5,0.333333333333,0.5,1376279,-0,3.5,0.691358024691,0.460905349794,0,"[(1,), (2, 5), (3, 5)]"
5,0.333333333333,0.5,196631,-0,3.25,0.641975308642,0.427983539095,0,"[(2,), (3,), (1, 5)]"
5,0.333333333333,0.5,1245207,-0,3.5,0.691358024691,0.460905349794,0,"[(2,), (1, 5), (3, 5)]"
5,0.333333333333,0.5,458775,-0,3.5,0.691358024691,0.460905349794,0,"[(3,), (1, 5), (2, 5)]"
5,0.333333333333,0.5,1507351,-0,3.75,0.740740740741,0.493827160494,0,"[(1, 5), (2, 5), (3, 5)]"
5,0.333333333333,0.5,279,-0,3,0.592592592593,0.395061728395,0,"[(1,), (2,), (3,), (4,)]"
5,0.333333333333,0.5,65815,0.2,3.5,0.691358024691,0.460905349794,0,"[(1,), (2,), (3,), (4,), (5,)]"
5,0.333333333333,0.5,16843031,0.25,3.75,0.740740740741,0.493827160494,0,"[(1,), (2,), (3,), (4, 5)]"
5,0.333333333333,0.5,1114391,0.25,3.75,0.740740740741,0.493827160494,0,"[(1,), (2,), (4,), (3, 5)]"
5,0.333333333333,0.5,17891607,0.25,4,0.79012345679,0.526748971193,0,"[(1,), (2,), (3, 5), (4, 5)]"
5,0.333333333333,0.5,327959,0.25,3.75,0.740740740741,0.493827160494,0,"[(1,), (3,), (4,), (2, 5)]"
5,0.333333333333,0.5,17105175,0.25,4,0.79012345679,0.526748971193,0,"[(1,), (3,), (2, 5), (4, 5)]"
5,0.333333333333,0.5,1376535,0.25,4,0.79012345679,0.526748971193,0,"[(1,), (4,), (2, 5), (3, 5)]"
5,0.333333333333,0.5,18153751,0.25,4.25,0.83950617284,0.559670781893,0,"[(1,), (2, 5), (3, 5), (4, 5)]"
5,0.333333333333,0.5,196887,0.25,3.75,0.740740740741,0.493827160494,0,"[(2,), (3,), (4,), (1, 5)]"
5,0.333333333333,0.5,16974103,0.25,4,0.79012345679,0.526748971193,0,"[(2,), (3,), (1, 5), (4, 5)]"
5,0.333333333333,0.5,1245463,0.25,4,0.79012345679,0.526748971193,0,"[(2,), (4,), (1, 5), (3, 5)]"
5,0.333333333333,0.5,18022679,0.25,4.25,0.83950617284,0.559670781893,0,"[(2,), (1, 5), (3, 5), (4, 5)]"
5,0.333333333333,0.5,459031,0.25,4,0.79012345679,0.526748971193,0,"[(3,), (4,), (1, 5), (2, 5)]"
5,0.333333333333,0.5,17236247,0.25,4.25,0.83950617284,0.559670781893,0,"[(3,), (1, 5), (2, 5), (4, 5)]"
5,0.333333333333,0.5,1507607,0.25,4.25,0.83950617284,0.559670781893,0,"[(4,), (1, 5), (2, 5), (3, 5)]"
5,0.333333333333,0.5,18284823,0.25,4.5,0.888888888889,0.592592592593,0,"[(1, 5), (2, 5), (3, 5), (4, 5)]"
5,0.333333333333,0.5,4375,-0,3.25,0.641975308642,0.427983539095,0,"[(1,), (2,), (3, 4)]"
5,0.333333333333,0.5,69911,0.25,3.75,0.740740740741,0.493827160494,0,"[(1,), (2,), (3, 4), (5,)]"
5,0.333333333333,0.5,16847127,0.25,4,0.79012345679,0.526748971193,0,"[(1,), (2,), (3, 4), (4, 5)]"
5,0.333333333333,0.5,1118487,0.25,4,0.79012345679,0.526748971193,0,"[(1,), (2,), (3, 4), (3, 5)]"
5,0.333333333333,0.5,17895703,0.285714285714,4.25,0.83950617284,0.559670781893,0,"[(1,), (2,), (3, 4), (3, 5), (4, 5)]"
5,0.333333333333,0.5,1303,-0,3.25,0.641975308642,0.427983539095,0,"[(1,), (3,), (2, 4)]"
5,0.333333333333,0.5,66839,0.25,3.75,0.740740740741,0.493827160494,0,"[(1,), (3,), (2, 4), (5,)]"
5,0.333333333333,0.5,16844055,0.25,4,0.79012345679,0.526748971193,0,"[(1,), (3,), (2, 4), (4, 5)]"
5,0.333333333333,0.5,328983,0.25,4,0.79012345679,0.526748971193,0,"[(1,), (3,), (2, 4), (2, 5)]"
5,0.333333333333,0.5,17106199,0.285714285714,4.25,0.83950617284,0.559670781893,0,"[(1,), (3,), (2, 4), (2, 5), (4, 5)]"
5,0.333333333333,0.5,5399,-0,3.5,0.691358024691,0.460905349794,0,"[(1,), (2, 4), (3, 4)]"
5,0.333333333333,0.5,70935,0.25,4,0.79012345679,0.526748971193,0,"[(1,), (2, 4), (3, 4), (5,)]"
5,0.333333333333,0.5,16848151,0.25,4.25,0.83950617284,0.559670781893,0,"[(1,), (2, 4), (3, 4), (4, 5)]"
5,0.333333333333,0.5,791,-0,3.25,0.641975308642,0.427983539095,0,"[(2,), (3,), (1, 4)]"
5,0.333333333333,0.5,66327,0.25,3.75,0.740740740741,0.493827160494,0,"[(2,), (3,), (1, 4), (5,)]"
5,0.333333333333,0.5,16843543,0.25,4,0.79012345679,0.526748971193,0,"[(2,), (3,), (1, 4), (4, 5)]"
5,0.333333333333,0.5,197399,0.25,4,0.79012345679,0.526748971193,0,"[(2,), (3,), (1, 4), (1, 5)]"
5,0.333333333333,0.5,16974615,0.285714285714,4.25,0.83950617284,0.559670781893,0,"[(2,), (3,), (1, 4), (1, 5), (4, 5)]"
5,0.333333333333,0.5,4887,-0,3.5,0.691358024691,0.460905349794,0,"[(2,), (1, 4), (3, 4)]"
5,0.333333333333,0.5,70423,0.25,4,0.79012345679,0.526748971193,0,"[(2,), (1, 4), (3, 4), (5,)]"
5,0.333333333333,0.5,16847639,0.25,4.25,0.83950617284,0.559670781893,0,"[(2,), (1, 4), (3, 4), (4, 5)]"
5,0.333333333333,0.5,1815,-0,3.5,0.691358024691,0.460905349794,0,"[(3,), (1, 4), (2, 4)]"
5,0.333333333333,0.5,67351,0.25,4,0.79012345679,0.526748971193,0,"[(3,), (1, 4), (2, 4), (5,)]"
5,0.333333333333,0.5,16844567,0.25,4.25,0.83950617284,0.559670781893,0,"[(3,), (1, 4), (2, 4), (4, 5)]"
5,0.333333333333,0.5,5911,-0,3.75,0.740740740741,0.493827160494,0,"[(1, 4), (2, 4), (3, 4)]"
5,0.333333333333,0.5,71447,0.25,4.25,0.83950617284,0.559670781893,0,"[(1, 4), (2, 4), (3, 4), (5,)]"
5,0.333333333333,0.5,16848663,0.25,4.5,0.888888888889,0.592592592593,0,"[(1, 4), (2, 4), (3, 4), (4, 5)]"
5,0.333333333333,0.5,87,-0,2.75,0.543209876543,0.362139917695,0,"[(1,), (2, 3)]"
5,0.333333333333,0.5,65623,-0,3.25,0.641975308642,0.427983539095,0,"[(1,), (2, 3), (5,)]"
5,0.333333333333,0.5,1114199,-0,3.5,0.691358024691,0.460905349794,0,"[(1,), (2, 3), (3, 5)]"
5,0.333333333333,0.5,327767,-0,3.5,0.691358024691,0.460905349794,0,"[(1,), (2, 3), (2, 5)]"
5,0.333333333333,0.5,1376343,-0,3.75,0.740740740741,0.493827160494,0,"[(1,), (2, 3), (2, 5), (3, 5)]"
5,0.333333333333,0.5,5570647,-0,3.875,0.765432098765,0.510288065844,0,"[(1,), (2, 3, 5)]"
5,0.333333333333,0.5,196695,-0,3.5,0.691358024691,0.460905349794,0,"[(2, 3), (1, 5)]"
5,0.333333333333,0.5,1245271,-0,3.75,0.740740740741,0.493827160494,0,"[(2, 3), (1, 5), (3, 5)]"
5,0.333333333333,0.5,458839,-0,3.75,0.740740740741,0.493827160494,0,"[(2, 3), (1, 5), (2, 5)]"
5,0.333333333333,0.5,1507415,-0,4,0.79012345679,0.526748971193,0,"[(2, 3), (1, 5), (2, 5), (3, 5)]"
5,0.333333333333,0.5,5701719,-0,4.125,0.814814814815,0.543209876543,0,"[(1, 5), (2, 3, 5)]"
5,0.333333333333,0.5,343,-0,3.25,0.641975308642,0.427983539095,0,"[(1,), (2, 3), (4,)]"
5,0.333333333333,0.5,65879,0.25,3.75,0.740740740741,0.493827160494,0,"[(1,), (2, 3), (4,), (5,)]"
5,0.333333333333,0.5,1114455,0.25,4,0.79012345679,0.526748971193,0,"[(1,), (2, 3), (4,), (3, 5)]"
5,0.333333333333,0.5,328023,0.25,4,0.79012345679,0.526748971193,0,"[(1,), (2, 3), (4,), (2, 5)]"
5,0.333333333333,0.5,1376599,0.285714285714,4.25,0.83950617284,0.559670781893,0,"[(1,), (2, 3), (4,), (2, 5), (3, 5)]"
5,0.333333333333,0.5,4439,-0,3.5,0.691358024691,0.460905349794,0,"[(1,), (2, 3), (3, 4)]"
5,0.333333333333,0.5,69975,0.25,4,0.79012345679,0.526748971193,0,"[(1,), (2, 3), (3, 4), (5,)]"
5,0.333333333333,0.5,1118551,0.25,4.25,0.83950617284,0.559670781893,0,"[(1,), (2, 3), (3, 4), (3, 5)]"
5,0.333333333333,0.5,1367,-0,3.5,0.691358024691,0.460905349794,0,"[(1,), (2, 3), (2, 4)]"
5,0.333333333333,0.5,66903,0.25,4,0.79012345679,0.526748971193,0,"[(1,), (2, 3), (2, 4), (5,)]"
5,0.333333333333,0.5,329047,0.25,4.25,0.83950617284,0.559670781893,0,"[(1,), (2, 3), (2, 4), (2, 5)]"
5,0.333333333333,0.5,5463,-0,3.75,0.740740740741,0.493827160494,0,"[(1,), (2, 3), (2, 4), (3, 4)]"
5,0.333333333333,0.5,70999,0.285714285714,4.25,0.83950617284,0.559670781893,0,"[(1,), (2, 3), (2, 4), (3, 4), (5,)]"
5,0.333333333333,0.5,21847,-0,3.875,0.765432098765,0.510288065844,0,"[(1,), (2, 3, 4)]"
5,0.333333333333,0.5,855,-0,3.5,0.691358024691,0.460905349794,0,"[(2, 3), (1, 4)]"
5,0.333333333333,0.5,4951,-0,3.75,0.740740740741,0.493827160494,0,"[(2, 3), (1, 4), (3, 4)]"
5,0.333333333333,0.5,1879,-0,3.75,0.740740740741,0.493827160494,0,"[(2, 3), (1, 4), (2, 4)]"
5,0.333333333333,0.5,5975,-0,4,0.79012345679,0.526748971193,0,"[(2, 3), (1, 4), (2, 4), (3, 4)]"
5,0.333333333333,0.5,22359,-0,4.125,0.814814814815,0.543209876543,0,"[(1, 4), (2, 3, 4)]"
5,0.333333333333,0.5,55,-0,2.75,0.543209876543,0.362139917695,0,"[(2,), (1, 3)]"
5,0.333333333333,0.5,65591,-0,3.25,0.641975308642,0.427983539095,0,"[(2,), (1, 3), (5,)]"
5,0.333333333333,0.5,1114167,-0,3.5,0.691358024691,0.460905349794,0,"[(2,), (1, 3), (3, 5)]"
5,0.333333333333,0.5,327735,-0,3.5,0.691358024691,0.460905349794,0,"[(1, 3), (2, 5)]"
5,0.333333333333,0.5,1376311,-0,3.75,0.740740740741,0.493827160494,0,"[(1, 3), (2, 5), (3, 5)]"
5,0.333333333333,0.5,196663,-0,3.5,0.691358024691,0.460905349794,0,"[(2,), (1, 3), (1, 5)]"
5,0.333333333333,0.5,1245239,-0,3.75,0.740740740741,0.493827160494,0,"[(2,), (1, 3), (1, 5), (3, 5)]"
5,0.333333333333,0.5,3342391,-0,3.875,0.765432098765,0.510288065844,0,"[(2,), (1, 3, 5)]"
5,0.333333333333,0.5,458807,-0,3.75,0.740740740741,0.493827160494,0,"[(1, 3), (1, 5), (2, 5)]"
5,0.333333333333,0.5,1507383,-0,4,0.79012345679,0.526748971193,0,"[(1, 3), (1, 5), (2, 5), (3, 5)]"
5,0.333333333333,0.5,3604535,-0,4.125,0.814814814815,0.543209876543,0,"[(2, 5), (1, 3, 5)]"
5,0.333333333333,0.5,311,-0,3.25,0.641975308642,0.427983539095,0,"[(2,), (1, 3), (4,)]"
5,0.333333333333,0.5,65847,0.25,3.75,0.740740740741,0.493827160494,0,"[(2,), (1, 3), (4,), (5,)]"
5,0.333333333333,0.5,1114423,0.25,4,0.79012345679,0.526748971193,0,"[(2,), (1, 3), (4,), (3, 5)]"
5,0.333333333333,0.5,196919,0.25,4,0.79012345679,0.526748971193,0,"[(2,), (1, 3), (4,), (1, 5)]"
5,0.333333333333,0.5,1245495,0.285714285714,4.25,0.83950617284,0.559670781893,0,"[(2,), (1, 3), (4,), (1, 5), (3, 5)]"
5,0.333333333333,0.5,4407,-0,3.5,0.691358024691,0.460905349794,0,"[(2,), (1, 3), (3, 4)]"
5,0.333333333333,0.5,69943,0.25,4,0.79012345679,0.526748971193,0,"[(2,), (1, 3), (3, 4), (5,)]"
5,0.333333333333,0.5,1118519,0.25,4.25,0.83950617284,0.559670781893,0,"[(2,), (1, 3), (3, 4), (3, 5)]"
5,0.333333333333,0.5,1335,-0,3.5,0.691358024691,0.460905349794,0,"[(1, 3), (2, 4)]"
5,0.333333333333,0.5,5431,-0,3.75,0.740740740741,0.493827160494,0,"[(1, 3), (2, 4), (3, 4)]"
5,0.333333333333,0.5,823,-0,3.5,0.691358024691,0.460905349794,0,"[(2,), (1, 3), (1, 4)]"
5,0.333333333333,0.5,66359,0.25,4,0.79012345679,0.526748971193,0,"[(2,), (1, 3), (1, 4), (5,)]"
5,0.333333333333,0.5,197431,0.25,4.25,0.83950617284,0.559670781893,0,"[(2,), (1, 3), (1, 4), (1, 5)]"
5,0.333333333333,0.5,4919,-0,3.75,0.740740740741,0.493827160494,0,"[(2,), (1, 3), (1, 4), (3, 4)]"
5,0.333333333333,0.5,70455,0.285714285714,4.25,0.83950617284,0.559670781893,0,"[(2,), (1, 3), (1, 4), (3, 4), (5,)]"
5,0.333333333333,0.5,13111,-0,3.875,0.765432098765,0.510288065844,0,"[(2,), (1, 3, 4)]"
5,0.333333333333,0.5,1847,-0,3.75,0.740740740741,0.493827160494,0,"[(1, 3), (1, 4), (2, 4)]"
5,0.333333333333,0.5,5943,-0,4,0.79012345679,0.526748971193,0,"[(1, 3), (1, 4), (2, 4), (3, 4)]"
5,0.333333333333,0.5,14135,-0,4.125,0.814814814815,0.543209876543,0,"[(2, 4), (1, 3, 4)]"
5,0.333333333333,0.5,119,-0,3,0.592592592593,0.395061728395,0,"[(1, 3), (2, 3)]"
5,0.333333333333,0.5,65655,-0,3.5,0.691358024691,0.460905349794,0,"[(1, 3), (2, 3), (5,)]"
5,0.333333333333,0.5,1114231,-0,3.75,0.740740740741,0.493827160494,0,"[(1, 3), (2, 3), (3, 5)]"
5,0.333333333333,0.5,327799,-0,3.75,0.740740740741,0.493827160494,0,"[(1, 3), (2, 3), (2, 5)]"
5,0.333333333333,0.5,1376375,-0,4,0.79012345679,0.526748971193,0,"[(1, 3), (2, 3), (2, 5), (3, 5)]"
5,0.333333333333,0.5,5570679,-0,4.125,0.814814814815,0.543209876543,0,"[(1, 3), (2, 3, 5)]"
5,0.333333333333,0.5,196727,-0,3.75,0.740740740741,0.493827160494,0,"[(1, 3), (2, 3), (1, 5)]"
5,0.333333333333,0.5,1245303,-0,4,0.79012345679,0.526748971193,0,"[(1, 3), (2, 3), (1, 5), (3, 5)]"
5,0.333333333333,0.5,3342455,-0,4.125,0.814814814815,0.543209876543,0,"[(2, 3), (1, 3, 5)]"
5,0.333333333333,0.5,458871,-0,4,0.79012345679,0.526748971193,0,"[(1, 3), (2, 3), (1, 5), (2, 5)]"
5,0.333333333333,0.5,1507447,-0,4.25,0.83950617284,0.559670781893,0,"[(1, 3), (2, 3), (1, 5), (2, 5), (3, 5)]"
5,0.333333333333,0.5,5701751,-0,4.375,0.864197530864,0.576131687243,0,"[(1, 3), (1, 5), (2, 3, 5)]"
5,0.333333333333,0.5,3604599,-0,4.375,0.864197530864,0.576131687243,0,"[(2, 3), (2, 5), (1, 3, 5)]"
5,0.333333333333,0.5,7798903,-0,4.5,0.888888888889,0.592592592593,0,"[(1, 3, 5), (2, 3, 5)]"
5,0.333333333333,0.5,375,-0,3.5,0.691358024691,0.460905349794,0,"[(1, 3), (2, 3), (4,)]"
5,0.333333333333,0.5,65911,0.25,4,0.79012345679,0.526748971193,0,"[(1, 3), (2, 3), (4,), (5,)]"
5,0.333333333333,0.5,1114487,0.25,4.25,0.83950617284,0.559670781893,0,"[(1, 3), (2, 3), (4,), (3, 5)]"
5,0.333333333333,0.5,4471,-0,3.75,0.740740740741,0.493827160494,0,"[(1, 3), (2, 3), (3, 4)]"
5,0.333333333333,0.5,70007,0.25,4.25,0.83950617284,0.559670781893,0,"[(1, 3), (2, 3), (3, 4), (5,)]"
5,0.333333333333,0.5,1118583,0.25,4.5,0.888888888889,0.592592592593,0,"[(1, 3), (2, 3), (3, 4), (3, 5)]"
5,0.333333333333,0.5,1399,-0,3.75,0.740740740741,0.493827160494,0,"[(1, 3), (2, 3), (2, 4)]"
5,0.333333333333,0.5,5495,-0,4,0.79012345679,0.526748971193,0,"[(1, 3), (2, 3), (2, 4), (3, 4)]"
5,0.333333333333,0.5,21879,-0,4.125,0.814814814815,0.543209876543,0,"[(1, 3), (2, 3, 4)]"
5,0.333333333333,0.5,887,-0,3.75,0.740740740741,0.493827160494,0,"[(1, 3), (2, 3), (1, 4)]"
5,0.333333333333,0.5,4983,-0,4,0.79012345679,0.526748971193,0,"[(1, 3), (2, 3), (1, 4), (3, 4)]"
5,0.333333333333,0.5,13175,-0,4.125,0.814814814815,0.543209876543,0,"[(2, 3), (1, 3, 4)]"
5,0.333333333333,0.5,1911,-0,4,0.79012345679,0.526748971193,0,"[(1, 3), (2, 3), (1, 4), (2, 4)]"
5,0.333333333333,0.5,6007,-0,4.25,0.83950617284,0.559670781893,0,"[(1, 3), (2, 3), (1, 4), (2, 4), (3, 4)]"
5,0.333333333333,0.5,22391,-0,4.375,0.864197530864,0.576131687243,0,"[(1, 3), (1, 4), (2, 3, 4)]"
5,0.333333333333,0.5,14199,-0,4.375,0.864197530864,0.576131687243,0,"[(2, 3), (2, 4), (1, 3, 4)]"
5,0.333333333333,0.5,30583,-0,4.5,0.888888888889,0.592592592593,0,"[(1, 3, 4), (2, 3, 4)]"
5,0.333333333333,0.5,15,-0,2.25,0.444444444444,0.296296296296,0,"[(1, 2)]"
5,0.333333333333,0.5,65551,-0,2.75,0.543209876543,0.362139917695,0,"[(1, 2), (5,)]"
5,0.333333333333,0.5,327695,-0,3,0.592592592593,0.395061728395,0,"[(1, 2), (2, 5)]"
5,0.333333333333,0.5,196623,-0,3,0.592592592593,0.395061728395,0,"[(1, 2), (1, 5)]"
5,0.333333333333,0.5,458767,-0,3.25,0.641975308642,0.427983539095,0,"[(1, 2), (1, 5), (2, 5)]"
5,0.333333333333,0.5,983055,-0,3.375,0.666666666667,0.444444444444,0,"[(1, 2, 5)]"
5,0.333333333333,0.5,271,-0,2.75,0.543209876543,0.362139917695,0,"[(1, 2), (4,)]"
5,0.333333333333,0.5,65807,-0,3.25,0.641975308642,0.427983539095,0,"[(1, 2), (4,), (5,)]"
